time,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
1335105900000000000,479,171,2,306,0,7,0,0,40,118,37,15,9,0,8,0,0,0,0,5,0,38,29
1335105960000000000,479,171,2,306,0,7,0,0,40,116,38,15,9,0,7,0,0,0,0,5,0,39,30
1335106020000000000,484,171,2,311,0,7,0,0,40,116,38,15,9,0,8,0,0,0,1,5,0,38,34
1335106080000000000,479,171,2,306,0,7,0,0,41,116,36,15,9,0,8,0,0,0,0,5,0,39,30
1335106140000000000,370,43,0,327,0,7,0,0,40,116,36,15,9,0,7,0,0,0,7,5,0,39,46
1335106200000000000,365,43,0,322,0,7,0,0,40,116,37,15,9,0,8,0,0,0,7,5,0,38,40
1335106260000000000,365,43,2,320,0,7,0,0,42,116,37,15,9,0,8,0,0,0,7,5,0,38,36
1335106320000000000,365,43,0,322,0,7,0,0,40,116,36,15,9,0,7,0,0,0,7,5,0,38,42
1335106380000000000,516,45,4,467,0,7,0,0,40,117,38,15,9,0,8,0,0,0,154,5,0,38,36
1335106440000000000,502,43,0,459,0,7,0,0,44,116,37,15,9,0,7,0,0,0,139,5,0,38,42
1335106500000000000,498,45,0,453,0,7,0,0,40,118,37,15,9,0,7,0,0,0,137,5,0,38,40
1335106560000000000,498,43,2,453,0,7,0,0,40,116,37,15,9,0,7,0,0,0,135,5,0,38,44
1335106620000000000,479,43,0,436,0,7,0,0,30,116,37,15,9,0,8,0,0,0,133,5,0,38,38
1335106680000000000,493,43,0,450,0,7,0,0,41,116,37,15,9,0,7,0,0,0,135,5,0,38,40
1335106740000000000,493,43,0,450,0,7,0,0,40,116,37,15,10,0,7,0,0,0,134,5,0,38,41
1335106800000000000,493,43,4,446,0,7,0,0,40,117,38,15,9,0,8,0,0,0,132,5,0,38,37
1335106860000000000,493,43,2,448,0,7,0,0,40,118,37,15,9,0,8,0,0,0,132,5,0,39,38
1335106920000000000,1942,41,0,1901,0,7,0,0,40,117,37,14,10,0,7,0,0,0,132,22,0,38,1477
1335106980000000000,1914,43,0,1871,0,7,0,0,40,118,37,14,10,0,7,0,0,0,133,5,0,38,1462
1335107040000000000,1955,41,2,1912,0,7,0,0,41,117,37,62,10,0,8,0,0,0,131,5,0,38,1456
1335107100000000000,1942,41,4,1897,0,7,0,0,41,116,37,62,10,0,8,0,0,0,131,5,0,37,1443
1335107160000000000,1901,43,4,1854,0,7,0,0,40,116,35,19,10,0,8,0,0,0,130,5,0,38,1446
1335107220000000000,2029,43,0,1986,0,7,0,0,41,117,36,18,10,0,8,0,0,0,130,5,0,38,1576
1335107280000000000,2156,201,0,1955,0,7,0,0,40,116,37,18,10,0,8,0,0,0,129,5,0,38,1547
1335107340000000000,3633,173,0,3460,0,7,0,0,40,125,1540,15,10,0,8,0,0,0,129,5,0,37,1544
1335107400000000000,2399,175,0,2224,0,7,0,0,42,125,1689,15,9,0,8,0,0,0,128,5,0,37,159
1335107460000000000,2344,175,2,2167,0,7,0,0,40,126,1767,17,9,0,8,0,0,0,7,5,0,39,142
1335107520000000000,2367,175,0,2192,0,7,0,0,40,126,1783,15,9,0,8,0,0,0,7,5,0,38,154
1335107580000000000,2362,173,0,2189,0,7,0,0,45,125,1798,15,9,0,8,0,0,0,7,5,0,38,132
1335107640000000000,2353,173,0,2180,0,7,0,0,40,125,1774,15,9,0,8,0,0,0,7,5,0,38,152
1335107700000000000,2262,173,0,2089,0,7,0,0,40,125,1787,18,9,0,8,0,0,0,7,5,0,38,45
1335107760000000000,2271,171,2,2098,0,7,0,0,30,125,1795,19,9,0,8,0,0,0,7,5,0,38,55
1335107820000000000,2280,171,0,2109,0,7,0,0,40,126,1803,15,9,0,8,0,0,0,10,5,0,38,48
1335107880000000000,2275,171,0,2104,0,7,0,0,40,125,1807,15,9,0,8,0,0,0,0,5,0,38,50
1335107940000000000,2280,169,0,2111,0,7,0,0,40,125,1813,15,9,0,8,0,0,0,0,5,0,38,51
1335108000000000000,2307,43,0,2264,0,7,0,0,40,125,1819,15,9,0,8,0,0,0,152,5,0,38,46
1335108060000000000,2303,43,0,2260,0,7,0,0,40,126,1823,19,9,0,8,0,0,0,135,5,0,37,51
1335108120000000000,2298,43,2,2253,0,7,0,0,40,126,1823,18,9,0,8,0,0,0,130,5,0,38,49
1335108180000000000,2307,45,0,2262,0,7,0,0,41,125,1832,19,9,0,8,0,0,0,128,5,0,38,50
1335108240000000000,2307,41,0,2266,0,7,0,0,40,125,1831,15,9,0,8,0,0,0,127,5,0,38,61
1335108300000000000,2303,43,2,2258,0,7,0,0,40,125,1829,15,9,0,8,0,0,0,125,5,0,38,57
1335108360000000000,2312,43,0,2269,0,7,0,0,41,125,1834,15,9,0,8,0,0,0,125,5,0,37,63
1335108420000000000,2312,43,0,2269,0,7,0,0,40,125,1840,15,9,0,8,0,0,0,126,5,0,38,56
1335108480000000000,452,43,0,409,0,7,0,0,40,118,1,19,9,0,8,0,0,0,124,5,0,38,40
1335108540000000000,456,43,0,413,0,7,0,0,44,118,1,17,9,0,8,0,0,0,123,5,0,38,43
1335108600000000000,333,43,2,288,0,7,0,0,40,118,1,15,9,0,8,0,0,0,0,5,0,38,47
1335108660000000000,324,43,0,281,0,7,0,0,40,119,1,15,10,0,8,0,0,0,1,5,0,38,37
1335108720000000000,310,41,0,269,0,7,0,0,30,117,0,15,9,0,8,0,0,0,0,5,0,39,39
1335108780000000000,319,41,2,276,0,7,0,0,40,116,1,15,9,0,8,0,0,0,0,5,0,38,37
1335108840000000000,329,43,0,286,0,7,0,0,40,117,1,15,9,0,8,0,0,0,0,5,0,38,46
1335108900000000000,329,43,0,286,0,7,0,0,40,118,1,18,9,0,8,0,0,0,0,5,0,38,42
1335108960000000000,324,41,2,281,0,7,0,0,40,118,1,19,9,0,8,0,0,0,0,5,0,38,36
1335109020000000000,324,41,4,279,0,7,0,0,40,118,1,15,9,0,8,0,0,0,0,5,0,38,38
1335109080000000000,329,43,0,286,0,7,0,0,40,118,1,15,9,0,8,0,0,0,1,5,0,38,44
1335109140000000000,662,43,2,617,0,7,0,0,41,118,1,175,9,0,8,0,0,0,1,5,0,37,215
1335109200000000000,808,198,2,608,0,7,0,0,40,118,1,177,9,0,8,0,0,0,0,5,0,38,205
1335109260000000000,804,173,4,627,0,7,0,0,40,116,1,190,9,0,8,0,0,0,1,5,0,38,212
1335109320000000000,790,173,0,617,0,7,0,0,41,117,1,172,9,0,8,0,0,0,1,5,0,38,218
1335109380000000000,781,173,2,606,0,7,0,0,40,117,0,177,9,0,8,0,0,0,0,5,0,38,205
1335109440000000000,781,175,2,604,0,7,0,0,40,118,1,177,9,0,8,0,0,0,0,5,0,38,201
1335109500000000000,767,175,0,592,0,7,0,0,43,118,1,175,9,0,8,0,0,0,1,5,0,38,187
1335109560000000000,909,171,2,736,0,7,0,0,40,118,0,178,9,0,8,0,0,0,1,5,0,38,332
1335109620000000000,881,173,2,706,0,7,0,0,40,118,1,157,9,0,8,0,0,0,0,5,0,38,323
1335109680000000000,868,171,2,695,0,7,0,0,47,117,1,160,9,0,8,0,0,0,1,5,0,38,302
1335109740000000000,868,169,2,697,0,7,0,0,40,118,1,157,9,0,8,0,0,0,1,5,0,38,313
1335109800000000000,868,169,0,699,0,7,0,0,40,117,1,184,9,0,8,0,0,0,1,5,0,38,289
1335109860000000000,886,171,2,713,0,7,0,0,40,117,1,178,9,0,8,0,0,0,0,5,0,38,310
1335109920000000000,786,43,2,741,0,7,0,0,40,117,1,164,9,0,8,0,0,0,0,5,0,38,352
1335109980000000000,744,43,0,701,0,7,0,0,40,118,1,162,9,0,8,0,0,0,1,5,0,37,313
1335110040000000000,690,43,0,647,0,7,0,0,41,118,37,160,9,0,8,0,0,0,1,5,0,37,224
1335110100000000000,365,41,2,322,0,7,0,0,40,118,38,15,9,0,8,0,0,0,0,5,0,38,44
1335110160000000000,361,43,2,316,0,7,0,0,40,117,37,15,9,0,8,0,0,0,0,5,0,38,40
1335110220000000000,365,43,2,320,0,7,0,0,40,118,37,15,9,0,8,0,0,0,0,5,0,38,43
1335110280000000000,365,43,2,320,0,7,0,0,41,118,37,18,9,0,8,0,0,0,0,5,0,38,39
1335110340000000000,356,43,4,309,0,7,0,0,40,118,37,15,9,0,8,0,0,0,0,5,0,38,32
1335110400000000000,361,43,2,316,0,7,0,0,40,118,37,15,9,0,7,0,0,0,0,5,0,38,40
1335110460000000000,365,43,0,322,0,7,0,0,42,118,36,15,9,0,8,0,0,0,0,5,0,38,44
1335110520000000000,402,43,0,359,0,7,0,0,40,118,37,19,9,0,7,0,0,0,0,38,0,38,46
1335110580000000000,370,43,0,327,0,7,0,0,40,117,36,15,9,0,7,0,0,0,1,21,0,38,36
1335110640000000000,621,43,2,576,0,7,0,0,44,117,37,18,9,0,7,0,0,0,141,5,0,38,153
1335110700000000000,621,43,2,576,0,7,0,0,39,118,37,19,9,0,7,0,0,0,129,21,0,38,152
1335110760000000000,603,38,0,565,0,7,0,0,40,117,37,16,9,0,8,0,0,0,127,5,0,38,161
1335110820000000000,589,43,0,546,0,7,0,0,30,117,36,15,9,0,7,0,0,0,127,5,0,38,155
1335110880000000000,598,41,2,555,0,7,0,0,40,118,36,15,9,0,8,0,0,0,126,5,0,38,153
1335110940000000000,598,43,2,553,0,7,0,0,39,115,35,15,9,0,7,0,0,0,125,5,0,38,158
1335111000000000000,594,41,2,551,0,7,0,0,40,116,36,15,9,0,7,0,0,0,124,5,0,38,154
1335111060000000000,598,43,2,553,0,7,0,0,40,116,36,15,9,0,7,0,0,0,123,5,0,38,157
1335111120000000000,740,196,2,542,0,7,0,0,40,118,36,15,9,0,7,0,0,0,121,5,0,38,146
1335111180000000000,598,178,2,418,0,7,0,0,40,118,37,18,9,0,7,0,0,0,1,5,0,38,138
1335111240000000000,635,175,0,460,0,7,0,0,41,117,37,19,9,0,7,0,0,0,0,37,0,38,148
1335111300000000000,616,173,2,441,0,7,0,0,39,118,37,15,9,0,7,0,0,0,0,21,0,38,150
1335111360000000000,498,173,2,323,0,7,0,0,39,117,37,15,9,0,7,0,0,0,0,21,0,38,33
1335111420000000000,511,173,2,336,0,7,0,0,41,117,38,15,9,0,8,0,0,0,10,21,0,38,32
1335111480000000000,493,169,0,324,0,7,0,0,40,118,38,19,9,0,8,0,0,0,7,5,0,38,35
1335111540000000000,493,173,0,320,0,7,0,0,39,117,37,19,9,0,7,0,0,0,0,21,0,38,26
1335111600000000000,488,171,0,317,0,7,0,0,42,117,37,15,9,0,8,0,0,0,0,5,0,38,39
1335111660000000000,475,169,0,306,0,7,0,0,40,116,37,15,9,0,8,0,0,0,0,5,0,39,30
1335111720000000000,484,166,2,316,0,7,0,0,40,118,37,15,9,0,8,0,0,0,0,5,0,38,39
1335111780000000000,470,169,0,301,0,7,0,0,30,117,36,15,9,0,8,0,0,0,0,5,0,38,36
1335111840000000000,356,43,2,311,0,7,0,0,40,117,36,18,9,0,8,0,0,0,1,5,0,37,33
1335111900000000000,507,41,0,466,0,7,0,0,40,118,36,18,9,0,7,0,0,0,0,37,0,38,156
1335111960000000000,511,43,0,468,0,7,0,0,40,117,37,19,9,0,8,0,0,0,1,32,0,38,160
1335112020000000000,488,43,0,445,0,7,0,0,40,118,37,19,9,0,8,0,0,0,0,21,0,38,148
1335112080000000000,754,251,2,501,0,7,0,0,40,119,36,18,9,0,8,0,0,0,0,5,0,38,221
1335112140000000000,749,251,0,498,0,7,0,0,40,116,36,15,9,0,7,0,0,0,0,5,0,38,225
1335112200000000000,891,477,0,414,0,7,0,0,40,117,36,15,9,0,7,0,0,0,0,4,0,37,142
1335112260000000000,918,500,0,418,0,7,0,0,40,118,38,15,9,0,7,0,0,0,0,5,0,38,141
1335112320000000000,923,502,0,421,0,7,0,0,39,119,38,17,9,0,8,0,0,0,0,5,0,38,141
1335112380000000000,955,525,2,428,0,7,0,0,41,116,37,19,9,0,7,0,0,0,0,21,0,38,133
1335112440000000000,849,523,2,324,0,7,0,0,40,116,36,15,9,0,7,0,0,0,0,21,0,38,35
1335112500000000000,845,523,2,320,0,7,0,0,40,118,36,15,9,0,7,0,0,0,0,21,0,38,29
1335112560000000000,630,322,2,306,0,7,0,0,42,118,37,15,9,0,7,0,0,0,0,5,0,38,28
1335112620000000000,772,461,0,311,0,7,0,0,40,118,36,15,9,0,8,0,0,0,0,5,0,38,35
1335112680000000000,630,315,4,311,0,7,0,0,40,117,38,15,9,0,7,0,0,0,1,5,0,38,34
1335112740000000000,635,317,0,318,0,7,0,0,44,117,38,15,9,0,7,0,0,0,1,5,0,38,37
1335112800000000000,776,456,2,318,0,7,0,0,40,118,37,19,9,0,7,0,0,0,0,5,0,38,38
1335112860000000000,671,361,2,308,0,7,0,0,40,118,37,18,9,0,8,0,0,0,0,5,0,38,28
1335112920000000000,2056,1610,4,442,0,7,0,0,30,118,37,14,10,1,7,0,0,0,149,5,0,38,26
1335112980000000000,2047,1581,2,464,0,7,0,0,40,118,37,14,9,0,7,0,0,0,138,21,0,38,35
1335113040000000000,2001,1567,2,432,0,7,0,0,40,117,37,14,9,0,7,0,0,0,128,5,0,37,31
1335113100000000000,982,543,2,437,0,7,0,0,40,118,36,15,9,0,8,0,0,0,128,5,0,38,33
1335113160000000000,904,470,0,434,0,7,0,0,40,118,36,19,9,0,8,0,0,0,127,5,0,38,27
1335113220000000000,941,484,0,457,0,7,0,0,40,118,37,15,9,0,7,0,0,0,127,21,0,38,38
1335113280000000000,909,477,0,432,0,7,0,0,40,118,36,19,9,0,8,0,0,0,126,5,0,38,26
1335113340000000000,918,477,0,441,0,7,0,0,41,118,36,18,9,0,7,0,0,0,124,5,0,39,37
1335113400000000000,900,466,0,434,0,7,0,0,40,119,37,18,9,1,7,0,0,0,124,5,0,38,29
1335113460000000000,927,466,0,461,0,7,0,0,40,117,37,16,9,0,8,0,0,0,122,5,0,37,63
1335113520000000000,795,468,0,327,0,7,0,0,41,117,37,16,9,0,8,0,0,0,0,5,0,38,49
1335113580000000000,767,459,2,306,0,7,0,0,40,118,37,16,9,0,8,0,0,0,1,5,0,38,27
1335113640000000000,772,459,0,313,0,7,0,0,40,118,38,16,9,0,7,0,0,0,1,5,0,38,34
1335113700000000000,776,459,2,315,0,7,0,0,43,117,36,18,9,0,8,0,0,0,0,5,0,39,33
1335113760000000000,781,468,4,309,0,7,0,0,40,119,37,19,9,0,8,0,0,0,0,5,0,38,27
1335113820000000000,699,345,2,352,0,7,0,0,40,118,36,61,9,0,8,0,0,0,1,5,0,38,29
1335113880000000000,699,349,4,346,0,7,0,0,31,118,36,60,9,0,8,0,0,0,0,5,0,39,33
1335113940000000000,621,313,2,306,0,7,0,0,40,118,37,18,9,0,8,0,0,0,0,5,0,38,26
1335114000000000000,653,322,2,329,0,7,0,0,40,118,35,19,9,0,8,0,0,0,0,21,0,38,34
1335114060000000000,635,322,2,311,0,7,0,0,40,118,37,19,9,0,7,0,0,0,0,5,0,38,31
1335114120000000000,452,114,0,338,0,7,0,0,40,119,38,15,9,0,8,0,0,0,0,21,0,38,43
1335114180000000000,356,47,0,309,0,7,0,0,40,116,37,15,9,0,8,0,0,0,1,5,0,38,33
1335114240000000000,488,45,2,441,0,7,0,0,40,117,37,15,9,0,7,0,0,0,0,5,0,38,166
1335114300000000000,470,43,2,425,0,7,0,0,40,118,37,15,9,0,7,0,0,0,0,5,0,38,149
1335114360000000000,466,45,2,419,0,7,0,0,40,118,36,15,9,0,7,0,0,0,0,5,0,38,144
1335114420000000000,470,45,2,423,0,7,0,0,40,119,36,15,9,0,7,0,0,0,0,5,0,38,147
1335114480000000000,475,47,0,428,0,7,0,0,41,118,37,15,9,0,7,0,0,0,0,5,0,38,151
1335114540000000000,470,45,2,423,0,7,0,0,40,118,37,15,9,0,7,0,0,0,1,5,0,38,146
1335114600000000000,466,43,0,423,0,7,0,0,40,117,37,15,9,0,7,0,0,0,0,5,0,37,149
1335114660000000000,470,43,4,423,0,7,0,0,42,118,36,15,9,0,7,0,0,0,1,5,0,38,145
1335114720000000000,361,41,0,320,0,7,0,0,40,118,37,19,9,0,7,0,0,0,0,5,0,38,40
1335114780000000000,356,43,2,311,0,7,0,0,40,118,36,19,9,0,7,0,0,0,0,5,0,38,32
1335114840000000000,351,45,2,304,0,7,0,0,45,118,36,15,9,0,7,0,0,0,0,5,0,38,24
1335114900000000000,507,196,0,311,0,7,0,0,40,118,38,15,9,0,8,0,0,0,0,5,0,38,33
1335114960000000000,484,175,2,307,0,7,0,0,40,118,36,15,9,0,8,0,0,0,0,5,0,38,31
1335115020000000000,484,175,0,309,0,7,0,0,30,118,36,15,9,0,8,0,0,0,0,5,0,37,44
1335115080000000000,488,175,2,311,0,7,0,0,40,118,37,15,9,0,8,0,0,0,7,5,0,38,27
1335115140000000000,484,178,0,306,0,7,0,0,40,118,38,15,9,0,7,0,0,0,0,5,0,38,29
1335115200000000000,488,175,2,311,0,7,0,0,39,118,37,15,9,0,7,0,0,0,0,5,0,38,36
1335115260000000000,488,173,4,311,0,7,0,0,40,117,37,19,9,0,7,0,0,0,0,5,0,38,32
1335115320000000000,484,171,2,311,0,7,0,0,40,119,36,19,9,0,8,0,0,0,1,5,0,38,29
1335115380000000000,621,171,0,450,0,7,0,0,39,116,36,15,9,0,7,0,0,0,144,5,0,38,34
1335115440000000000,616,173,0,443,0,7,0,0,41,118,35,15,9,0,7,0,0,0,131,5,0,38,37
1335115500000000000,603,171,0,432,0,7,0,0,40,117,36,15,9,0,8,0,0,0,127,5,0,38,30
1335115560000000000,484,43,0,441,0,7,0,0,40,116,36,15,9,0,8,0,0,0,128,5,0,38,39
1335115620000000000,488,43,2,443,0,7,0,0,41,117,37,19,9,0,7,0,0,0,126,5,0,38,37
1335115680000000000,488,43,2,443,0,7,0,0,40,118,37,19,9,0,7,0,0,0,125,5,0,38,38
1335115740000000000,488,43,2,443,0,7,0,0,40,118,36,15,9,0,8,0,0,0,127,5,0,38,40
1335115800000000000,488,45,0,443,0,7,0,0,43,117,36,19,9,0,8,0,0,0,128,5,0,38,33
1335115860000000000,484,45,2,437,0,7,0,0,40,116,36,15,9,0,7,0,0,0,127,5,0,38,37
1335115920000000000,488,45,0,443,0,7,0,0,40,116,36,15,9,0,8,0,0,0,128,5,0,38,41
1335115980000000000,361,43,4,314,0,7,0,0,30,119,36,15,9,0,7,0,0,0,7,5,0,38,41
1335116040000000000,365,43,2,320,0,7,0,0,40,116,37,15,9,0,8,0,0,0,7,4,0,37,40
1335116100000000000,374,43,0,331,0,7,0,0,40,116,36,19,9,0,8,0,0,0,7,5,0,39,45
1335116160000000000,361,43,2,316,0,7,0,0,40,116,36,15,9,0,7,0,0,0,7,5,0,38,36
1335116220000000000,365,43,0,322,0,7,0,0,40,117,35,15,9,0,7,0,0,0,7,5,0,38,42
1335116280000000000,365,43,2,320,0,7,0,0,40,116,37,15,9,0,8,0,0,0,7,5,0,38,38
1335116340000000000,365,43,2,320,0,7,0,0,40,116,35,15,9,0,8,0,0,0,7,5,0,38,40
1335116400000000000,370,43,0,327,0,7,0,0,40,117,37,15,9,0,8,0,0,0,7,5,0,37,45
1335116460000000000,370,43,0,327,0,7,0,0,40,116,36,15,9,1,8,0,0,0,7,5,0,38,45
1335116520000000000,516,43,2,471,0,7,0,0,39,118,36,19,9,0,7,0,0,0,156,5,0,38,37
1335116580000000000,626,43,4,579,0,7,0,0,41,117,35,19,9,0,8,0,0,0,139,5,0,38,161
1335116640000000000,598,43,2,553,0,7,0,0,40,117,35,15,9,0,7,0,0,0,135,5,0,38,145
1335116700000000000,603,45,4,554,0,7,0,0,39,117,37,15,9,0,8,0,0,0,134,5,0,38,145
1335116760000000000,735,187,0,548,0,7,0,0,42,118,37,15,9,0,8,0,0,0,134,5,0,38,135
1335116820000000000,722,173,0,549,0,7,0,0,39,116,35,15,9,0,7,0,0,0,132,5,0,38,146
1335116880000000000,717,178,2,537,0,7,0,0,40,118,35,19,9,0,7,0,0,0,132,5,0,39,126
1335116940000000000,708,178,2,528,0,7,0,0,46,115,36,19,9,0,8,0,0,0,132,5,0,38,113
1335117000000000000,726,175,2,549,0,7,0,0,40,116,36,15,9,0,7,0,0,0,133,5,0,38,143
1335117060000000000,616,173,0,443,0,7,0,0,40,118,37,19,9,1,7,0,0,0,131,5,0,38,31
1335117120000000000,630,173,2,455,0,7,0,0,30,117,36,15,9,0,7,0,0,0,130,21,0,37,46
1335117180000000000,690,175,0,515,0,7,0,0,40,117,36,15,9,0,8,0,0,0,130,5,0,38,110
1335117240000000000,685,173,2,510,0,7,0,0,39,116,35,15,9,0,8,0,0,0,129,5,0,38,109
1335117300000000000,612,169,2,441,0,7,0,0,40,116,37,15,9,0,8,0,0,0,129,5,0,38,37
1335117360000000000,484,45,0,439,0,7,0,0,40,115,36,19,9,0,7,0,0,0,128,5,0,38,35
1335117420000000000,530,43,2,485,0,7,0,0,40,118,36,61,9,0,8,0,0,0,128,5,0,38,35
1335117480000000000,525,45,2,478,0,7,0,0,40,116,36,61,9,0,7,0,0,0,127,5,0,38,32
1335117540000000000,484,41,0,443,0,7,0,0,40,117,36,15,9,0,7,0,0,0,124,5,0,38,45
1335117600000000000,361,45,2,314,0,7,0,0,40,116,36,15,9,0,8,0,0,0,0,5,0,38,40
1335117660000000000,361,45,2,314,0,7,0,0,40,116,36,19,9,0,8,0,0,0,0,5,0,37,37
1335117720000000000,365,45,4,316,0,7,0,0,42,115,36,19,9,0,7,0,0,0,0,5,0,38,38
1335117780000000000,470,43,0,427,0,7,0,0,40,116,36,19,9,0,8,0,0,0,1,5,0,37,149
1335117840000000000,466,43,2,421,0,7,0,0,40,116,36,19,9,0,8,0,0,0,1,5,0,38,142
1335117900000000000,461,41,2,418,0,7,121,0,44,118,37,15,9,0,8,0,0,0,0,21,0,38,0
1335117960000000000,411,43,0,368,0,7,7,0,40,116,36,15,9,0,8,0,0,0,0,30,0,38,62
1335118020000000000,667,45,2,620,0,7,164,0,40,118,36,15,9,0,8,0,0,0,1,21,0,38,163
1335118080000000000,616,45,2,569,0,7,151,0,30,118,36,15,9,0,7,0,0,0,0,5,0,38,153
1335118140000000000,2321,43,2,2276,0,7,157,0,40,117,38,14,9,0,8,0,0,0,0,5,0,37,1844
1335118200000000000,2120,43,2,2075,0,7,155,0,39,119,38,15,9,0,7,0,0,0,1,5,0,38,1642
1335118260000000000,2147,43,2,2102,0,7,194,0,40,117,37,15,9,0,7,0,0,0,1,5,0,38,1632
1335118320000000000,2120,41,0,2079,0,7,159,0,40,119,37,15,9,0,7,0,0,0,0,5,0,37,1644
1335118380000000000,2161,43,2,2116,0,7,168,0,40,118,38,15,9,0,7,0,0,0,1,5,0,38,1670
1335118440000000000,516,45,0,471,0,7,185,0,40,118,35,15,9,0,7,0,0,0,1,5,0,38,11
1335118500000000000,543,45,2,496,0,7,200,0,40,117,37,15,9,0,7,0,0,0,1,5,0,38,20
1335118560000000000,690,198,0,492,0,7,160,0,40,117,38,15,9,0,7,0,0,0,1,5,0,39,54
1335118620000000000,648,180,0,468,0,7,167,0,40,119,37,15,9,0,7,0,0,0,0,5,0,38,24
1335118680000000000,790,173,2,615,0,7,147,0,41,119,37,15,9,0,7,0,0,0,144,5,0,38,46
1335118740000000000,927,175,0,752,0,7,185,0,40,118,37,15,9,0,8,0,0,0,130,5,0,38,160
1335118800000000000,697,173,2,522,0,7,120,0,40,116,36,15,9,0,7,0,0,0,129,5,0,38,0
1335118860000000000,911,178,0,733,0,7,321,0,43,118,36,19,9,0,8,0,0,0,129,5,0,38,0
1335118920000000000,857,175,2,680,0,7,274,0,40,118,36,19,9,0,7,0,0,0,127,5,0,38,0
1335118980000000000,749,175,2,572,0,7,153,0,40,118,37,19,9,0,7,0,0,0,126,5,0,38,13
1335119040000000000,840,171,2,667,0,7,185,0,40,118,37,15,9,0,7,0,0,0,125,4,0,38,82
1335119100000000000,754,173,2,579,0,7,162,0,39,118,36,15,9,0,7,0,0,0,124,5,0,37,20
1335119160000000000,744,171,0,573,0,7,36,0,40,118,37,18,9,0,7,0,0,0,122,5,0,38,136
1335119220000000000,575,45,0,530,0,7,96,0,40,118,37,19,9,0,7,0,0,0,1,5,0,38,153
1335119280000000000,667,43,2,622,0,7,207,0,40,117,37,19,9,0,7,0,0,0,0,5,0,38,136
1335119340000000000,479,43,0,436,0,7,11,0,40,117,37,18,9,0,8,0,0,0,0,5,0,38,146
1335119400000000000,475,43,4,428,0,7,11,0,40,116,36,15,9,0,7,0,0,0,0,5,0,39,143
1335119460000000000,534,43,0,491,0,7,154,0,40,116,37,15,9,0,8,0,0,0,1,5,0,38,61
1335119520000000000,543,43,2,498,0,7,176,0,39,117,36,15,9,0,8,0,0,0,1,5,0,38,47
1335119580000000000,571,45,0,526,0,7,186,0,39,116,37,18,9,0,8,0,0,0,0,5,0,38,63
1335119640000000000,548,43,2,503,0,7,217,0,41,118,37,15,9,0,8,0,0,0,1,5,0,38,7
1335119700000000000,519,45,0,474,0,7,202,0,39,116,36,15,9,0,7,0,0,0,0,5,0,38,0
1335119760000000000,488,45,2,441,0,7,37,0,40,117,37,15,9,0,8,0,0,0,0,5,0,38,128
1335119820000000000,466,45,2,419,0,7,100,0,42,118,37,15,9,0,8,0,0,0,0,5,0,39,39
1335119880000000000,426,45,2,379,0,7,102,0,40,118,36,15,9,0,8,0,0,0,1,5,0,38,0
1335119940000000000,671,43,2,626,0,7,302,0,39,116,36,15,9,0,8,0,6,0,1,4,0,39,44
1335120000000000000,379,43,0,336,0,7,6,0,44,119,36,15,9,0,7,0,6,0,0,5,0,38,44
1335120060000000000,379,43,2,334,0,7,12,0,40,117,36,15,9,0,7,0,6,0,0,5,0,38,42
1335120120000000000,379,43,0,336,0,7,11,0,40,118,37,15,9,0,7,0,6,0,0,5,0,38,43
1335120180000000000,525,43,0,482,0,7,182,0,30,118,37,16,9,0,8,0,6,0,1,5,0,38,25
1335120240000000000,594,45,0,549,0,7,199,0,40,118,37,15,9,1,7,0,6,0,1,5,0,38,66
1335120300000000000,694,43,0,651,0,7,197,0,40,118,37,15,9,0,8,0,6,0,0,5,0,38,171
1335120360000000000,534,43,2,489,0,7,122,0,40,118,37,15,9,0,7,0,6,0,0,5,0,38,85
1335120420000000000,635,198,0,437,0,7,154,0,40,118,37,15,9,0,8,0,6,0,0,5,0,38,0
1335120480000000000,840,178,0,662,0,7,356,0,40,118,37,15,9,0,8,0,6,0,0,4,0,38,24
1335120540000000000,534,175,0,359,0,7,25,0,40,118,37,15,9,0,8,0,6,0,0,5,0,38,51
1335120600000000000,507,175,2,330,0,7,12,0,40,116,36,19,9,0,8,0,6,0,0,5,0,38,34
1335120660000000000,511,175,2,334,0,7,11,0,39,116,35,19,9,0,7,0,6,0,0,5,0,37,43
1335120720000000000,685,173,0,512,0,7,191,0,40,118,36,19,9,0,7,0,6,0,1,5,0,39,34
1335120780000000000,694,175,2,517,0,7,199,0,41,117,36,19,9,0,8,0,6,0,0,4,0,38,33
1335120840000000000,726,173,0,553,0,7,211,0,40,118,37,19,9,0,7,0,6,0,1,5,0,38,55
1335120900000000000,662,173,0,489,0,7,135,0,40,118,36,15,9,0,7,0,6,0,0,5,0,38,73
1335120960000000000,530,173,2,355,0,7,37,0,43,118,36,19,9,0,7,0,6,0,0,5,0,38,30
1335121020000000000,639,173,4,462,0,7,98,0,41,118,37,71,9,0,8,0,6,0,1,5,0,38,23
1335121080000000000,566,43,2,521,0,7,99,0,40,117,37,60,9,0,7,0,6,0,7,5,0,38,89
1335121140000000000,566,43,2,521,0,7,169,0,30,118,37,60,9,0,7,0,6,0,1,5,0,38,34
